time,river_level (m)
2022-09-27 09:19:24+00:00,1.305
2022-09-27 10:19:28+00:00,1.305
2022-09-27 11:19:30+00:00,1.305
2022-09-27 12:19:29+00:00,1.305
2022-09-27 13:19:28+00:00,1.305
2022-09-27 14:19:28+00:00,1.305
2022-09-27 15:19:30+00:00,1.305
2022-09-27 16:19:29+00:00,1.305
2022-09-27 17:19:31+00:00,1.305
2022-09-27 18:19:29+00:00,1.305
2022-09-27 19:19:29+00:00,1.305
2022-09-27 20:19:28+00:00,1.305
2022-09-27 21:19:30+00:00,1.305
2022-09-27 22:19:29+00:00,1.305
2022-09-27 23:19:32+00:00,1.305
2022-09-28 00:19:30+00:00,1.305
2022-09-28 01:19:31+00:00,1.305
2022-09-28 02:19:27+00:00,1.305
2022-09-28 03:19:27+00:00,1.305
2022-09-28 04:19:30+00:00,1.305
2022-09-28 05:19:31+00:00,1.305
2022-09-28 06:19:28+00:00,1.305
2022-09-28 07:19:26+00:00,1.305
2022-09-28 08:19:30+00:00,1.305
2022-09-28 09:19:29+00:00,1.305
2022-09-28 10:19:33+00:00,1.305
2022-09-28 11:19:28+00:00,1.305
2022-09-28 12:19:31+00:00,1.305
2022-09-28 13:19:28+00:00,1.305
2022-09-28 14:19:32+00:00,1.305
2022-09-28 15:19:30+00:00,1.305
2022-09-28 16:19:31+00:00,1.305
2022-09-28 17:19:34+00:00,1.305
2022-09-28 18:19:33+00:00,1.305
2022-09-28 19:19:31+00:00,1.305
2022-09-28 20:19:30+00:00,1.305
2022-09-28 21:19:32+00:00,1.305
2022-09-28 22:19:30+00:00,1.305
2022-09-28 23:19:31+00:00,1.305
2022-09-29 00:19:31+00:00,1.305
2022-09-29 01:19:33+00:00,1.305
2022-09-29 02:19:29+00:00,1.305
2022-09-29 03:19:29+00:00,1.305
2022-09-29 04:19:29+00:00,1.305
2022-09-29 05:19:31+00:00,1.305
2022-09-29 06:19:32+00:00,1.305
2022-09-29 07:19:29+00:00,1.305
2022-09-29 08:19:33+00:00,1.305
2022-09-29 09:19:35+00:00,1.305
2022-09-29 10:19:32+00:00,1.305
2022-09-29 11:19:31+00:00,1.305
2022-09-29 12:19:30+00:00,1.305
2022-09-29 13:19:32+00:00,1.305
2022-09-29 14:19:30+00:00,1.305
2022-09-29 15:19:31+00:00,1.305
2022-09-29 16:19:30+00:00,1.305
2022-09-29 17:19:33+00:00,1.305
2022-09-29 18:19:32+00:00,1.305
2022-09-29 19:19:31+00:00,1.305
2022-09-29 20:19:32+00:00,1.305
2022-09-29 21:19:32+00:00,1.305
2022-09-29 22:19:31+00:00,1.305
2022-09-29 23:19:35+00:00,1.305
2022-09-30 00:19:35+00:00,1.305
2022-09-30 01:19:33+00:00,1.305
2022-09-30 02:19:31+00:00,1.305
2022-09-30 03:19:31+00:00,1.305
2022-09-30 04:19:34+00:00,1.305
2022-09-30 05:19:33+00:00,1.305
2022-09-30 06:19:31+00:00,1.305
2022-09-30 07:19:30+00:00,1.305
2022-09-30 09:19:33+00:00,1.305
2022-09-30 10:19:33+00:00,1.305
2022-09-30 11:19:37+00:00,1.305
2022-09-30 12:19:34+00:00,1.305
2022-09-30 13:19:34+00:00,1.305
2022-09-30 14:19:36+00:00,1.305
2022-09-30 15:19:31+00:00,1.305
2022-09-30 16:19:34+00:00,1.305
2022-09-30 17:19:35+00:00,1.305
2022-09-30 18:19:46+00:00,1.305
2022-09-30 19:19:33+00:00,1.305
2022-09-30 20:19:35+00:00,1.305
2022-09-30 21:19:35+00:00,1.305
2022-09-30 22:19:33+00:00,1.305
2022-09-30 23:19:37+00:00,1.305
2022-10-01 00:19:35+00:00,1.305
2022-10-01 01:19:35+00:00,1.305
2022-10-01 02:19:38+00:00,1.305
2022-10-01 03:19:34+00:00,1.305
2022-10-01 04:19:34+00:00,1.305
2022-10-01 05:19:37+00:00,1.305
2022-10-01 06:19:34+00:00,1.305
2022-10-01 07:19:37+00:00,1.305
2022-10-01 08:19:32+00:00,1.305
2022-10-01 09:19:36+00:00,1.305
2022-10-01 10:19:56+00:00,1.305
2022-10-01 11:19:35+00:00,1.305
2022-10-01 12:19:35+00:00,1.305
2022-10-01 13:19:38+00:00,1.305
2022-10-01 14:19:39+00:00,1.305
2022-10-01 15:19:34+00:00,1.305
2022-10-01 16:19:37+00:00,1.305
2022-10-01 17:19:38+00:00,1.305
2022-10-01 18:19:46+00:00,1.305
2022-10-01 19:19:38+00:00,1.305
2022-10-01 20:19:36+00:00,1.305
2022-10-01 21:19:39+00:00,1.305
2022-10-01 22:19:36+00:00,1.305
2022-10-01 23:19:39+00:00,1.305
2022-10-02 00:19:37+00:00,1.305
2022-10-02 01:19:36+00:00,1.305
2022-10-02 02:19:37+00:00,1.305
2022-10-02 03:19:37+00:00,1.305
2022-10-02 04:19:35+00:00,1.305
2022-10-02 05:19:34+00:00,1.305
2022-10-02 06:19:36+00:00,1.305
2022-10-02 07:19:35+00:00,1.305
2022-10-02 08:19:35+00:00,1.305
2022-10-02 09:19:35+00:00,1.305
2022-10-02 10:19:37+00:00,1.305
2022-10-04 13:19:40+00:00,1.305
2022-10-04 14:19:42+00:00,1.305
2022-10-04 15:19:51+00:00,1.305
2022-10-04 16:19:45+00:00,1.305
2022-10-04 17:19:52+00:00,1.305
2022-10-04 18:19:47+00:00,1.305
2022-10-04 20:19:41+00:00,1.305
2022-10-04 21:19:41+00:00,1.305
2022-10-04 22:19:41+00:00,1.305
2022-10-04 23:19:40+00:00,1.305
2022-10-05 00:19:42+00:00,1.305
2022-10-05 01:19:45+00:00,1.305
2022-10-05 02:19:41+00:00,1.305
2022-10-05 03:19:44+00:00,1.305
2022-10-05 04:19:40+00:00,1.305
2022-10-05 05:19:43+00:00,1.305
2022-10-05 06:19:40+00:00,1.305
2022-10-05 07:19:41+00:00,1.305
2022-10-05 10:19:53+00:00,1.305
2022-10-05 11:19:43+00:00,1.305
2022-10-05 12:19:52+00:00,1.305
2022-10-05 13:19:54+00:00,1.305
2022-10-05 15:19:49+00:00,1.305
2022-10-05 17:19:45+00:00,1.305
2022-10-05 19:20:00+00:00,1.305
2022-10-05 20:19:50+00:00,1.305
2022-10-05 21:19:47+00:00,1.305
2022-10-05 22:19:45+00:00,1.305
2022-10-05 23:19:46+00:00,1.305
2022-10-06 00:19:44+00:00,1.305
2022-10-06 01:19:46+00:00,1.305
2022-10-06 02:19:43+00:00,1.305
2022-10-06 03:19:45+00:00,1.305
2022-10-06 04:19:44+00:00,1.305
2022-10-06 05:19:44+00:00,1.305
2022-10-06 06:19:45+00:00,1.305
2022-10-06 07:19:43+00:00,1.305
2022-10-06 08:19:47+00:00,1.305
2022-10-06 09:19:44+00:00,1.305
2022-10-06 10:19:42+00:00,1.305
2022-10-06 11:19:54+00:00,1.305
2022-10-06 12:19:41+00:00,1.305
2022-10-06 13:19:44+00:00,1.305
2022-10-06 14:19:45+00:00,1.305
2022-10-06 15:19:46+00:00,1.305
2022-10-06 16:19:57+00:00,1.305
2022-10-06 17:20:02+00:00,1.305
2022-10-06 18:19:59+00:00,1.305
2022-10-06 19:20:04+00:00,1.305
2022-10-06 20:19:45+00:00,1.305
2022-10-06 21:19:58+00:00,1.305
2022-10-06 22:19:47+00:00,1.305
2022-10-06 23:19:48+00:00,1.305
2022-10-07 00:19:48+00:00,1.305
2022-10-07 01:19:43+00:00,1.305
2022-10-07 02:19:46+00:00,1.305
2022-10-07 03:19:45+00:00,1.305
2022-10-07 05:19:44+00:00,1.305
2022-10-07 06:19:54+00:00,1.305
2022-10-07 07:19:45+00:00,1.305
2022-10-07 08:19:49+00:00,1.305
2022-10-07 09:19:57+00:00,1.305
2022-10-07 10:19:46+00:00,1.305
2022-10-07 11:19:45+00:00,1.305
2022-10-07 12:19:59+00:00,1.305
2022-10-07 14:19:46+00:00,1.305
2022-10-07 16:19:46+00:00,1.305
2022-10-07 17:19:46+00:00,1.305
2022-10-07 18:19:57+00:00,1.305
2022-10-07 20:19:47+00:00,1.305
2022-10-07 21:19:48+00:00,1.305
2022-10-07 22:19:48+00:00,1.305
2022-10-07 23:19:47+00:00,1.305
2022-10-08 00:19:50+00:00,1.305
2022-10-08 01:19:50+00:00,1.305
2022-10-08 02:19:50+00:00,1.305
2022-10-08 03:19:49+00:00,1.305
2022-10-08 04:19:50+00:00,1.305
2022-10-08 05:19:47+00:00,1.305
2022-10-08 06:19:48+00:00,1.305
2022-10-08 07:19:47+00:00,1.305
2022-10-08 08:19:51+00:00,1.305
2022-10-08 09:19:47+00:00,1.305
2022-10-08 10:19:45+00:00,1.305
2022-10-08 11:19:51+00:00,1.305
2022-10-08 12:20:36+00:00,1.305
2022-10-08 13:20:48+00:00,1.305
2022-10-08 14:20:45+00:00,1.305
2022-10-08 15:20:46+00:00,1.305
2022-10-08 16:20:52+00:00,1.305
2022-10-08 17:20:50+00:00,1.305
2022-10-08 18:20:52+00:00,1.305
2022-10-08 19:20:52+00:00,1.305
2022-10-08 20:20:53+00:00,1.305
2022-10-08 21:20:51+00:00,1.305
2022-10-08 22:20:51+00:00,1.305
2022-10-08 23:20:50+00:00,1.305
2022-10-09 00:20:51+00:00,1.305
2022-10-09 01:20:55+00:00,1.305
2022-10-09 02:20:47+00:00,1.305
2022-10-09 03:20:51+00:00,1.305
2022-10-09 04:20:49+00:00,1.305
2022-10-09 05:20:50+00:00,1.305
2022-10-09 06:21:34+00:00,1.305
2022-10-09 07:21:52+00:00,1.305
2022-10-09 08:21:50+00:00,1.305
2022-10-09 09:21:51+00:00,1.305
2022-10-09 10:21:55+00:00,1.305
2022-10-09 11:21:51+00:00,1.305
2022-10-09 12:22:34+00:00,1.305
2022-10-09 13:22:50+00:00,1.305
2022-10-09 14:22:51+00:00,1.305
2022-10-09 15:22:52+00:00,1.305
2022-10-09 16:22:50+00:00,1.305
2022-10-09 17:22:50+00:00,1.305
2022-10-09 18:22:54+00:00,1.305
2022-10-09 19:22:54+00:00,1.305
2022-10-09 20:22:49+00:00,1.305
2022-10-09 21:22:52+00:00,1.305
2022-10-09 22:22:52+00:00,1.305
2022-10-09 23:22:53+00:00,1.305
2022-10-10 00:22:52+00:00,1.305
2022-10-10 01:22:53+00:00,1.305
2022-10-10 02:22:53+00:00,1.305
2022-10-10 03:22:49+00:00,1.305
2022-10-10 04:22:49+00:00,1.305
2022-10-10 05:22:50+00:00,1.305
2022-10-10 06:22:55+00:00,1.305
2022-10-10 07:22:51+00:00,1.305
2022-10-10 08:22:55+00:00,1.305
2022-10-10 09:22:53+00:00,1.305
2022-10-10 10:22:53+00:00,1.305
2022-10-10 11:22:52+00:00,1.305
2022-10-10 12:22:52+00:00,1.305
2022-10-10 13:22:53+00:00,1.305
2022-10-10 14:22:54+00:00,1.305
2022-10-10 15:22:53+00:00,1.305
2022-10-10 16:22:52+00:00,1.305
2022-10-10 17:23:37+00:00,1.305
2022-10-10 18:23:54+00:00,1.305
2022-10-10 19:23:56+00:00,1.305
2022-10-10 20:23:53+00:00,1.305
2022-10-10 21:23:54+00:00,1.305
2022-10-10 22:23:55+00:00,1.305
2022-10-10 23:23:53+00:00,1.305
2022-10-11 00:23:55+00:00,1.305
2022-10-11 01:23:53+00:00,1.305
2022-10-11 02:23:53+00:00,1.305
2022-10-11 03:23:53+00:00,1.305
2022-10-11 04:23:54+00:00,1.305
2022-10-11 05:23:52+00:00,1.305
2022-10-11 06:23:55+00:00,1.305
2022-10-11 07:23:54+00:00,1.305
2022-10-11 08:23:52+00:00,1.305
2022-10-11 09:23:54+00:00,1.305
2022-10-11 10:23:51+00:00,1.305
2022-10-11 11:23:56+00:00,1.305
2022-10-11 12:23:53+00:00,1.305
2022-10-11 13:23:53+00:00,1.305
2022-10-11 14:23:56+00:00,1.305
2022-10-11 15:23:53+00:00,1.305
2022-10-11 16:23:55+00:00,1.305
2022-10-11 17:23:55+00:00,1.305
2022-10-11 18:23:54+00:00,1.305
2022-10-11 19:23:55+00:00,1.305
2022-10-11 20:23:58+00:00,1.305
2022-10-11 21:23:58+00:00,1.305
2022-10-11 22:23:56+00:00,1.305
2022-10-11 23:23:55+00:00,1.305
2022-10-12 00:23:53+00:00,1.305
2022-10-12 01:23:55+00:00,1.305
2022-10-12 02:23:53+00:00,1.305
2022-10-12 03:23:57+00:00,1.305
2022-10-12 04:23:54+00:00,1.305
2022-10-12 05:23:52+00:00,1.305
2022-10-12 06:23:58+00:00,1.305
2022-10-12 07:23:55+00:00,1.305
2022-10-12 08:23:57+00:00,1.305
2022-10-12 09:23:57+00:00,1.305
2022-10-12 10:23:59+00:00,1.305
2022-10-12 11:23:56+00:00,1.305
2022-10-12 12:23:54+00:00,1.305
2022-10-12 13:23:58+00:00,1.305
2022-10-12 14:23:55+00:00,1.305
2022-10-12 15:23:55+00:00,1.305
2022-10-12 16:23:59+00:00,1.305
2022-10-12 17:23:59+00:00,1.305
2022-10-12 18:23:55+00:00,1.305
2022-10-12 19:23:58+00:00,1.305
2022-10-12 20:23:56+00:00,1.305
2022-10-12 21:23:58+00:00,1.305
2022-10-12 22:23:57+00:00,1.305
2022-10-12 23:23:55+00:00,1.305
2022-10-13 00:24:03+00:00,1.305
2022-10-13 01:23:58+00:00,1.305
2022-10-13 02:23:59+00:00,1.305
2022-10-13 03:23:57+00:00,1.305
2022-10-13 04:23:56+00:00,1.305
2022-10-13 05:23:56+00:00,1.305
2022-10-13 06:23:58+00:00,1.305
2022-10-13 07:23:59+00:00,1.305
2022-10-13 08:23:58+00:00,1.305
2022-10-13 09:24:00+00:00,1.305
2022-10-13 10:23:58+00:00,1.305
2022-10-13 11:23:58+00:00,1.305
2022-10-13 12:23:58+00:00,1.305
2022-10-13 13:24:00+00:00,1.305
2022-10-13 14:23:58+00:00,1.305
2022-10-13 15:23:58+00:00,1.305
2022-10-13 16:23:59+00:00,1.305
2022-10-13 17:24:01+00:00,1.305
2022-10-13 18:23:58+00:00,1.305
2022-10-13 19:23:57+00:00,1.305
2022-10-13 20:23:55+00:00,1.305
2022-10-13 21:24:00+00:00,1.305
2022-10-13 22:24:02+00:00,1.305
2022-10-13 23:24:17+00:00,1.305
2022-10-14 00:24:02+00:00,1.305
2022-10-14 01:24:02+00:00,1.305
2022-10-14 02:24:02+00:00,1.305
2022-10-14 03:24:00+00:00,1.305
2022-10-14 04:23:58+00:00,1.305
2022-10-14 05:24:01+00:00,1.305
2022-10-14 06:23:57+00:00,1.305
2022-10-14 07:24:02+00:00,1.305
2022-10-14 08:24:01+00:00,1.305
2022-10-14 09:24:01+00:00,1.305
2022-10-14 10:24:03+00:00,1.305
2022-10-14 11:24:01+00:00,1.305
2022-10-14 12:24:01+00:00,1.305
2022-10-14 13:24:03+00:00,1.305
2022-10-14 14:24:01+00:00,1.305
2022-10-14 15:23:57+00:00,1.305
2022-10-14 16:23:59+00:00,1.305
2022-10-14 17:24:00+00:00,1.305
2022-10-14 18:24:17+00:00,1.305
2022-10-14 19:24:02+00:00,1.305
2022-10-14 20:24:03+00:00,1.305
2022-10-14 21:24:04+00:00,1.305
2022-10-14 22:24:05+00:00,1.305
2022-10-14 23:24:19+00:00,1.305
2022-10-15 00:24:03+00:00,1.305
2022-10-15 01:24:05+00:00,1.305
2022-10-15 02:24:02+00:00,1.305
2022-10-15 03:24:05+00:00,1.305
2022-10-15 04:24:02+00:00,1.305
2022-10-15 05:24:02+00:00,1.305
2022-10-15 06:24:02+00:00,1.305
2022-10-15 07:24:04+00:00,1.305
2022-10-15 08:24:01+00:00,1.305
2022-10-15 09:24:02+00:00,1.305
2022-10-15 10:24:05+00:00,1.305
2022-10-15 11:24:00+00:00,1.305
2022-10-15 12:24:03+00:00,1.305
2022-10-15 13:24:02+00:00,1.305
2022-10-15 14:24:03+00:00,1.305
2022-10-15 15:24:03+00:00,1.305
2022-10-15 16:24:04+00:00,1.305
2022-10-15 17:24:03+00:00,1.305
2022-10-15 18:24:00+00:00,1.305
2022-10-15 19:24:05+00:00,1.305
2022-10-15 20:24:05+00:00,1.305
2022-10-15 21:24:05+00:00,1.305
2022-10-15 22:24:04+00:00,1.305
2022-10-15 23:24:06+00:00,1.305
2022-10-16 00:24:03+00:00,1.305
2022-10-16 01:24:08+00:00,1.305
2022-10-16 02:24:05+00:00,1.305
2022-10-16 03:24:05+00:00,1.305
2022-10-16 04:24:03+00:00,1.305
2022-10-16 05:24:04+00:00,1.305
2022-10-16 06:24:05+00:00,1.305
2022-10-16 07:24:04+00:00,1.305
2022-10-16 08:24:06+00:00,1.305
2022-10-16 09:24:03+00:00,1.305
2022-10-16 10:24:09+00:00,1.305
2022-10-16 11:24:07+00:00,1.305
2022-10-16 12:24:05+00:00,1.305
2022-10-16 13:24:08+00:00,1.305
2022-10-16 14:24:05+00:00,1.305
2022-10-16 15:24:05+00:00,1.305
2022-10-16 16:24:05+00:00,1.305
2022-10-16 17:24:06+00:00,1.305
2022-10-16 18:24:08+00:00,1.305
2022-10-16 19:24:11+00:00,1.305
2022-10-16 20:24:08+00:00,1.305
2022-10-16 21:24:10+00:00,1.305
2022-10-16 22:24:08+00:00,1.305
2022-10-16 23:24:07+00:00,1.305
2022-10-17 00:24:08+00:00,1.305
2022-10-17 01:24:07+00:00,1.305
2022-10-17 02:24:09+00:00,1.305
2022-10-17 03:24:06+00:00,1.305
2022-10-17 04:24:11+00:00,1.305
2022-10-17 05:24:08+00:00,1.305
2022-10-17 06:24:06+00:00,1.305
2022-10-17 07:24:07+00:00,1.305
2022-10-17 08:24:02+00:00,1.305
2022-10-17 09:24:07+00:00,1.305
2022-10-17 10:24:03+00:00,1.305
2022-10-17 11:24:08+00:00,1.305
2022-10-17 12:24:08+00:00,1.305
2022-10-17 13:24:06+00:00,1.305
2022-10-17 14:24:04+00:00,1.305
2022-10-17 15:24:06+00:00,1.305
2022-10-17 16:24:04+00:00,1.305
2022-10-17 17:24:07+00:00,1.305
2022-10-17 18:24:09+00:00,1.305
2022-10-17 19:24:05+00:00,1.305
2022-10-17 20:24:11+00:00,1.305
2022-10-17 21:24:07+00:00,1.305
2022-10-17 22:24:09+00:00,1.305
2022-10-17 23:24:08+00:00,1.305
2022-10-18 00:24:07+00:00,1.305
2022-10-18 01:24:09+00:00,1.305
2022-10-18 02:24:07+00:00,1.305
